Feature_Name,Target,Diameter,Center_Latitude,Center_Longitude,Coordinate_System,Approval_Status,Approval_Date,Origin,
"Rhabon Valles","Mars",245,21.21,268.73,"Planetocentric  +East  0 - 360","Approved","1988","Classical river in Dacia (Romania).",
"Ribe","Mars",11.14,16.49,330.84,"Planetocentric  +East  0 - 360","Approved","1976","Town in Denmark.",
"Richardson","Mars",89,-72.47,180.14,"Planetocentric  +East  0 - 360","Approved","1973","Lewis F.; British meteorologist, chemist (1881-1953).",
"Rimac","Mars",7.29,44.97,136.06,"Planetocentric  +East  0 - 360","Approved","1979","Town in Peru.",
"Rincon","Mars",13.36,-8,316.99,"Planetocentric  +East  0 - 360","Approved","1976","Town in Netherlands. Antilles (Bonaire Is).",
"Ritchey","Mars",77.23,-28.42,309.01,"Planetocentric  +East  0 - 360","Approved","1973","George W.; American astronomer (1864-1945).",
"Robert Sharp","Mars",152.08,-4.17,133.42,"Planetocentric  +East  0 - 360","Approved","May 16, 2012","Robert Phillip; American geologist (1911-2004).",
"Roddenberry","Mars",139.15,-49.37,355.57,"Planetocentric  +East  0 - 360","Approved","1994","Gene; American engineer, television producer (1921-1991).",
"Roddy","Mars",85.82,-21.65,320.61,"Planetocentric  +East  0 - 360","Approved","May 31, 2013","David John; astrogeologist (1932-2002).",
"Romny","Mars",5.39,-25.4,341.83,"Planetocentric  +East  0 - 360","Approved","1976","Town in Russia.",
"Rong","Mars",8.92,22.46,314.65,"Planetocentric  +East  0 - 360","Approved","1988","Town in China (Tibet).",
"Rongxar","Mars",21.63,26.33,304.56,"Planetocentric  +East  0 - 360","Approved","1987","Small village in Tibet, near Mt. Everest.",
"Roseau","Mars",6.49,-41.69,150.57,"Planetocentric  +East  0 - 360","Approved","Nov 25, 2009","Town in Dominica.",
"Ross","Mars",82.51,-57.39,252.16,"Planetocentric  +East  0 - 360","Approved","1973","Frank E.; American astronomer (1874-1966).",
"Rossby","Mars",80.42,-47.52,167.92,"Planetocentric  +East  0 - 360","Approved","1973","Carl G.; Swedish-American meteorologist (1898-1957).",
"Rubicon Valles","Mars",308.21,44.41,242.48,"Planetocentric  +East  0 - 360","Approved","1976","Ancient river in Italy.",
"Ruby","Mars",26.43,-25.24,342.93,"Planetocentric  +East  0 - 360","Approved","1976","Town in South Carolina, USA.",
"Rudaux","Mars",107.18,38.03,50.96,"Planetocentric  +East  0 - 360","Approved","1973","Lucien; French astronomer (1874-1947).",
"Runanga","Mars",41.36,-26.64,75.96,"Planetocentric  +East  0 - 360","Approved","Sep 14, 2006","Town in New Zealand.",
"Runa Vallis","Mars",36,-28.34,323.29,"Planetocentric  +East  0 - 360","Approved","1979","Name proposed by Soviets.",
"Rupes Tenuis","Mars",669.03,81.6,274.53,"Planetocentric  +East  0 - 360","Approved","1988","Classical albedo feature name.",
"Russell","Mars",135.08,-54.5,12.43,"Planetocentric  +East  0 - 360","Approved","1973","Henry N.; American astronomer (1877-1957).",
"Rutherford","Mars",107.08,19.03,349.41,"Planetocentric  +East  0 - 360","Approved","1973","Ernest; British physicist (1871-1937).",
"Ruza","Mars",22.25,-34,307.28,"Planetocentric  +East  0 - 360","Approved","1979","Town in Russia.",
"Rynok","Mars",8.49,44.13,121.76,"Planetocentric  +East  0 - 360","Approved","1979","Town in Russia.",
"Rypin","Mars",18.18,-1.28,319.11,"Planetocentric  +East  0 - 360","Approved","1976","Town in Poland.",
"Sabis Vallis","Mars",212.91,-5.01,207.49,"Planetocentric  +East  0 - 360","Approved","1985","Classical name for present Sambre River in France and Belgium.",
"Sabo","Mars",4.39,25.17,311.06,"Planetocentric  +East  0 - 360","Approved","1988","Town in Russia.",
"Sabrina Vallis","Mars",280,10.99,310.96,"Planetocentric  +East  0 - 360","Approved","1985","Classical name for present Severn River, England.",
"Sacra Dorsa","Mars",1416,11.21,293.91,"Planetocentric  +East  0 - 360","Approved","1985","From albedo feature at 20N, 67W.",
"Sacra Fossae","Mars",950,20.36,290,"Planetocentric  +East  0 - 360","Approved","1976","Classical albedo feature name.",
"Sacra Mensa","Mars",577,24.64,291.78,"Planetocentric  +East  0 - 360","Approved","1988","Albedo feature name.",
"Sacra Sulci","Mars",1009.05,22.16,285.3,"Planetocentric  +East  0 - 360","Approved","1985","From albedo feature at 20N, 67W.",
"Sagan","Mars",90.26,10.72,329.4,"Planetocentric  +East  0 - 360","Approved","2000","Carl E.; American astronomer (1934-1996).",
"Saheki","Mars",82.44,-21.74,73.14,"Planetocentric  +East  0 - 360","Approved","2006","Tsuneo; Japanese amateur astronomer (1916-1996).",
"Salaga","Mars",28.03,-47.19,308.89,"Planetocentric  +East  0 - 360","Approved","1976","Town in Ghana.",
"Samara Valles","Mars",661.84,-24.17,341.27,"Planetocentric  +East  0 - 360","Approved","1976","Ancient name for modern Somme River, France.",
"Sandila","Mars",13.32,-25.56,329.65,"Planetocentric  +East  0 - 360","Approved","1976","Town in India.",
"Sangar","Mars",30.33,-27.53,335.66,"Planetocentric  +East  0 - 360","Approved","1976","Town in Russia.",
"San Juan","Mars",1.23,22.87,311.96,"Planetocentric  +East  0 - 360","Approved","1979","Puerto Rican port.",
"Santaca","Mars",15.85,-41.06,87.37,"Planetocentric  +East  0 - 360","Approved","1991","Town in Mozambique.",
"Santa Cruz","Mars",1.35,21.25,312.74,"Planetocentric  +East  0 - 360","Approved","1979","Port of Canary Islands.",
"Santa Fe","Mars",20.3,19.28,312.05,"Planetocentric  +East  0 - 360","Approved","1976","Town in New Mexico, USA.",
"Saravan","Mars",46.89,-16.93,305.98,"Planetocentric  +East  0 - 360","Approved","Feb 6, 2009","Town in Laos. ",
"Sarh","Mars",50.27,-64.85,345.42,"Planetocentric  +East  0 - 360","Approved","Feb 12, 2009","Town in the Republic of Chad.",
"Sarn","Mars",11.37,-77.34,305.28,"Planetocentric  +East  0 - 360","Approved","1991","Town in Wales.",
"Sarno","Mars",20.29,-44.37,305.85,"Planetocentric  +East  0 - 360","Approved","1976","Town in Italy.",
"Satka","Mars",18.8,-42.68,323.06,"Planetocentric  +East  0 - 360","Approved","1976","Town in Russia.",
"Sauk","Mars",3.08,-44.67,327.44,"Planetocentric  +East  0 - 360","Approved","1976","Town in Wisconsin, USA.",
"Savannah","Mars",1.34,22.02,312.22,"Planetocentric  +East  0 - 360","Approved","1979","American colonial town (Georgia).",
"Savich","Mars",179.06,-27.49,96.12,"Planetocentric  +East  0 - 360","Approved","1991","Aleksey N. Savich; Russian astronomer (1811-1883).",
"Say","Mars",13.59,-28.07,330.33,"Planetocentric  +East  0 - 360","Approved","1976","Town in Niger.",
"Scamander Vallis","Mars",269,15.89,28.53,"Planetocentric  +East  0 - 360","Approved","1982","Ancient name of river at Troy (modern Turkey).",
"Scandia","Mars",0,60.21,212.1,"Planetocentric  +East  0 - 360","Approved","1958","Southern Scandinavia.",
"Scandia Cavi","Mars",663.8,77.55,209.65,"Planetocentric  +East  0 - 360","Approved","2003","Named for classical albedo feature at 65N, 150W.",
"Scandia Colles","Mars",1521.68,65.47,220.87,"Planetocentric  +East  0 - 360","Approved","1985","From albedo feature name.",
"Scandia Tholi","Mars",398.27,73.91,201.28,"Planetocentric  +East  0 - 360","Approved","2003","Named for classical albedo feature at 65N, 150W.",
"Schaeberle","Mars",158.67,-24.37,50.23,"Planetocentric  +East  0 - 360","Approved","1973","John M.; American astronomer (1853-1924).",
"Schiaparelli","Mars",458.52,-2.71,16.77,"Planetocentric  +East  0 - 360","Approved","1973","Giovanni V.; Italian astronomer (1835-1910).",
"Schmidt","Mars",201.35,-72.07,282.1,"Planetocentric  +East  0 - 360","Approved","1973","Johann F.; German astronomer (1825-1884); Otto Y.; Russian geophysicist (1891-1956).",
"Schöner","Mars",198.96,19.93,50.7,"Planetocentric  +East  0 - 360","Approved","1976","Johannes; German geographer (1477-1547).",
"Schroeter","Mars",291.59,-1.9,55.99,"Planetocentric  +East  0 - 360","Approved","1973","Johann H.; German astronomer (1745-1816).",
"Scylla Scopulus","Mars",476.91,-25.22,18.34,"Planetocentric  +East  0 - 360","Approved","1985","From albedo feature at 19S, 320W.",
"Sebec","Mars",63.54,-39.5,99.41,"Planetocentric  +East  0 - 360","Approved","1991","Town in Maine , USA.",
"Secchi","Mars",223.41,-57.84,102.15,"Planetocentric  +East  0 - 360","Approved","1973","Angelo; Italian astronomer (1818-1878).",
"Sefadu","Mars",10.84,28.74,325.03,"Planetocentric  +East  0 - 360","Approved","Sep 14, 2006","Town in Sierra Leone.",
"Semeykin","Mars",73.51,41.51,8.75,"Planetocentric  +East  0 - 360","Approved","1982","Boris Evgen'evich; Soviet astronomer (1900-1937).",
"Seminole","Mars",20.64,-24.18,340.89,"Planetocentric  +East  0 - 360","Approved","1976","Town in Florida, USA.",
"Senus Vallis","Mars",22.18,-5.23,213.04,"Planetocentric  +East  0 - 360","Approved","1985","Classical river in Ireland.",
"Sepik Vallis","Mars",59,-1.01,294.27,"Planetocentric  +East  0 - 360","Approved","1985","River in New Guinea.",
"Sevel","Mars",7.39,79.21,323.78,"Planetocentric  +East  0 - 360","Approved","1988","Town in Denmark.",
"Sevi","Mars",3.2,18.89,103.03,"Planetocentric  +East  0 - 360","Approved","1988","Town in Russia.",
"Sfax","Mars",6.7,-7.67,316.58,"Planetocentric  +East  0 - 360","Approved","1976","Town in Tunisia.",
"Shalbatana Vallis","Mars",1029,7.33,317.91,"Planetocentric  +East  0 - 360","Approved","1973","Word for ""Mars"" in Akkadian.",
"Shambe","Mars",35.58,-20.58,329.31,"Planetocentric  +East  0 - 360","Approved","1976","Town in Sudan.",
"Shardi","Mars",16.71,10.05,344.68,"Planetocentric  +East  0 - 360","Approved","Sep 14, 2006","Town in Pakistan.",
"Sharonov","Mars",99.92,27,301.47,"Planetocentric  +East  0 - 360","Approved","1973","Vsevolod V.; Russian astronomer (1901-1964).",
"Shatskiy","Mars",69.46,-32.36,345.11,"Planetocentric  +East  0 - 360","Approved","1979","N. S.; Russian geologist.",
"Shawnee","Mars",16.71,22.49,328.49,"Planetocentric  +East  0 - 360","Approved","1976","Town in Ohio, USA.",
"Sian","Mars",4.06,19.96,312,"Planetocentric  +East  0 - 360","Approved","1988","Town in Russia.",
"Sibu","Mars",17.63,-23.02,340.28,"Planetocentric  +East  0 - 360","Approved","1976","Town in Malaysia.",
"Sibut","Mars",22.18,9.68,310.65,"Planetocentric  +East  0 - 360","Approved","Nov 26, 2012","Town in Central African Republic.",
"Sigli","Mars",30.3,-20.31,329.19,"Planetocentric  +East  0 - 360","Approved","1976","Town in Indonesia.",
"Silinka Vallis","Mars",150.93,9.13,331.95,"Planetocentric  +East  0 - 360","Approved","2006","River in Russia.",
"Siloe Patera","Mars",39.08,35.3,6.55,"Planetocentric  +East  0 - 360","Approved","Oct 29, 2012","Classical albedo feature name.",
"Simois Colles","Mars",86.94,-37.72,183.41,"Planetocentric  +East  0 - 360","Approved","Dec 3, 2013","Classical albedo feature name of Greek origin.",
"Simud Valles","Mars",987.99,19.09,321.99,"Planetocentric  +East  0 - 360","Approved","1973","Word for ""Mars"" in Sumerian.",
"Sinai","Mars",0,-19.78,290,"Planetocentric  +East  0 - 360","Approved","1958","Biblical; named for area next to Mare Erythraeum (Indian Ocean).",
"Sinai Dorsa","Mars",456.54,-12.77,281.08,"Planetocentric  +East  0 - 360","Approved","1988","Classical albedo feature name.",
"Sinai Fossae","Mars",589.15,-14.08,281.33,"Planetocentric  +East  0 - 360","Approved","Jan 23, 2012","Classical albedo feature name.",
"Sinai Planum","Mars",901.44,-13.72,272.24,"Planetocentric  +East  0 - 360","Approved","1973","Classical albedo feature name.",
"Sinda","Mars",6.67,15.75,111.28,"Planetocentric  +East  0 - 360","Approved","1988","Town in Russia.",
"Singa","Mars",13.14,-22.43,342.67,"Planetocentric  +East  0 - 360","Approved","1976","Town in Sudan.",
"Sinop","Mars",14.72,-23.28,110.62,"Planetocentric  +East  0 - 360","Approved","1991","Town in Turkey.",
"Sinton","Mars",62.8,40.75,31.73,"Planetocentric  +East  0 - 360","Approved","May 11, 2007","William M.; American astronomer (1925-2004).",
"Sinus Meridiani","Mars",0,-4.94,360,"Planetocentric  +East  0 - 360","Approved","1958","""Middle Bay,"" from Flammarion map.",
"Sinus Sabaeus","Mars",0,-7.91,20,"Planetocentric  +East  0 - 360","Approved","1958","Today's Red Sea; Saba was part of southern Arabian Peninsula.",
"Sirenum Fossae","Mars",2731.21,-35.57,197.26,"Planetocentric  +East  0 - 360","Approved","1973","Classical albedo feature name.",
"Sirenum Mons","Mars",122.86,-38.22,212.15,"Planetocentric  +East  0 - 360","Approved","Aug 12, 2013","Classical albedo feature name.",
"Sirenum Tholus","Mars",53.9,-34.64,215.21,"Planetocentric  +East  0 - 360","Approved","Aug 12, 2013","Classical albedo feature name.",
"Sisyphi Cavi","Mars",423.63,-72.2,353.7,"Planetocentric  +East  0 - 360","Approved","1976","Classical albedo feature name.",
"Sisyphi Montes","Mars",200,-69.65,13.08,"Planetocentric  +East  0 - 360","Approved","1985","From albedo feature at 67S, 348W.",
"Sisyphi Planum","Mars",1032.87,-69.64,6.41,"Planetocentric  +East  0 - 360","Approved","2003","Classical albedo feature name.",
"Sisyphi Tholus","Mars",27.52,-75.68,341.47,"Planetocentric  +East  0 - 360","Approved","Sep 13, 2006","Classical albedo feature name.",
"Sithonius Lacus","Mars",0,44.66,115,"Planetocentric  +East  0 - 360","Approved","1958","Region inhabited by Sithonii; synonym of Thrace.",
"Sitka","Mars",16.89,-4.28,320.77,"Planetocentric  +East  0 - 360","Approved","1976","Town in Alaska, USA.",
"Siton Undae","Mars",222.97,75.55,297.28,"Planetocentric  +East  0 - 360","Approved","Mar 20, 2007","Classical albedo feature name.",
"Sitrah","Mars",33.09,-59.09,217.72,"Planetocentric  +East  0 - 360","Approved","Oct 25, 2013","Village in Bahrain.",
"Sklodowska","Mars",109.72,33.52,357.05,"Planetocentric  +East  0 - 360","Approved","1973","Marie; Polish-born French chemist (Mme P. Curie) (1867-1934).",
"Slipher","Mars",127.14,-47.34,275.54,"Planetocentric  +East  0 - 360","Approved","1973","Vesto M.; American astronomer (1875-1969); Earl C.; American astronomer (1883-1964).",
"Smith","Mars",74.33,-65.76,257.27,"Planetocentric  +East  0 - 360","Approved","1973","William; British geologist-engineer (1769-1839).",
"Soffen","Mars",58.31,-23.73,140.86,"Planetocentric  +East  0 - 360","Approved","Sep 14, 2006","Gerald A.; American astrobiologist (1926-2000).",
"Sögel","Mars",28.45,21.43,304.85,"Planetocentric  +East  0 - 360","Approved","1976","Town in Germany.",
"Sokol","Mars",22.18,-42.37,319.32,"Planetocentric  +East  0 - 360","Approved","1976","Town in Russia.",
"Solano","Mars",9,-26.74,108.95,"Planetocentric  +East  0 - 360","Approved","1991","Town in Philippines.",
"Solis Dorsa","Mars",779.5,-22.88,280.26,"Planetocentric  +East  0 - 360","Approved","1976","Classical albedo feature name.",
"Solis Lacus","Mars",0,-27.72,270,"Planetocentric  +East  0 - 360","Approved","1958","""Lake of the Sun""; the so-called ""Eye of Mars,"" connecting East with West.",
"Solis Planum","Mars",1811.23,-26.4,270.33,"Planetocentric  +East  0 - 360","Approved","1973","Classical albedo feature name.",
"Somerset","Mars",3.33,-9.73,308.74,"Planetocentric  +East  0 - 360","Approved","2006","Town in Pennsylvania, USA.",
"Soochow","Mars",30.06,16.73,331.18,"Planetocentric  +East  0 - 360","Approved","1976","Town in China (Kiangsu).",
"Souris","Mars",2.93,19.47,113.31,"Planetocentric  +East  0 - 360","Approved","1988","Town in Manitoba, Canada.",
"South","Mars",101.84,-76.94,21.91,"Planetocentric  +East  0 - 360","Approved","1973","James; British astronomer (1785-1867).",
"Spallanzani","Mars",71.69,-58.01,86.38,"Planetocentric  +East  0 - 360","Approved","1973","Lazzaro; Italian biologist (1729-1799).",
"Spry","Mars",7.67,-3.7,321.57,"Planetocentric  +East  0 - 360","Approved","1976","Town in Utah, USA.",
"Spur","Mars",8.09,22.02,307.74,"Planetocentric  +East  0 - 360","Approved","1976","Town in Texas, USA.",
"Srīpur","Mars",22.99,-30.74,259.29,"Planetocentric  +East  0 - 360","Approved","1991","Town in Bangladesh.",
"Stege","Mars",76.44,3.75,300.5,"Planetocentric  +East  0 - 360","Approved","1985","Town in Denmark.",
"Steinheim","Mars",11.28,54.57,190.65,"Planetocentric  +East  0 - 360","Approved","Apr 16, 2007","Town in Baden-Württemberg, Germany.",
"Steno","Mars",103.54,-67.75,244.63,"Planetocentric  +East  0 - 360","Approved","1973","Nicolaus; Danish geologist (1638-1686).",
"Stobs","Mars",12.06,-4.96,321.7,"Planetocentric  +East  0 - 360","Approved","1976","Town in Scotland.",
"Stokes","Mars",62.74,55.63,171.29,"Planetocentric  +East  0 - 360","Approved","1973","George G.; British physicist (1819-1903).",
"Ston","Mars",6.49,46.87,122.55,"Planetocentric  +East  0 - 360","Approved","1979","Town in Croatia.",
"Stoney","Mars",161.37,-69.61,221.49,"Planetocentric  +East  0 - 360","Approved","1973","George J.; Irish physicist (1826-1911).",
"Stura Vallis","Mars",75,22.71,142.47,"Planetocentric  +East  0 - 360","Approved","1985","Classical river east of Rome, Italy.",
"Stygis Catena","Mars",65.38,23.25,150.57,"Planetocentric  +East  0 - 360","Approved","1985","From albedo feature at 30N, 200W.",
"Stygis Fossae","Mars",385,26.92,149.83,"Planetocentric  +East  0 - 360","Approved","1985","Albedo feature name.",
"Styx","Mars",0,29.71,160,"Planetocentric  +East  0 - 360","Approved","1958","Great river around nether region, which souls must cross on journey from Earth.",
"Styx Dorsum","Mars",90.67,30.81,151.86,"Planetocentric  +East  0 - 360","Approved","1985","Albedo feature name.",
"Suata","Mars",23.9,-18.91,106.67,"Planetocentric  +East  0 - 360","Approved","1991","Town in Venezuela.",
"Subur Vallis","Mars",26.2,11.63,306.85,"Planetocentric  +East  0 - 360","Approved","1985","Classical river in Mauritania.",
"Sucre","Mars",13.56,23.69,305.41,"Planetocentric  +East  0 - 360","Approved","1976","Town in Colombia.",
"Suess","Mars",71.9,-66.88,181.51,"Planetocentric  +East  0 - 360","Approved","1973","Eduard; Austrian geologist, engineer (1831-1914).",
"Sūf","Mars",9.41,16.34,321.78,"Planetocentric  +East  0 - 360","Approved","1976","Town in Jordan.",
"Sulak","Mars",25,18.17,281.39,"Planetocentric  +East  0 - 360","Approved","1985","Town in Russia.",
"Sulci Gordii","Mars",400,19.02,234.27,"Planetocentric  +East  0 - 360","Approved","1976","Classical albedo feature name.",
"Sumgin","Mars",78.6,-36.53,311.33,"Planetocentric  +East  0 - 360","Approved","1979","M. I.; Russian cryopedologist.",
"Sungari Vallis","Mars",344.82,-40.33,88.5,"Planetocentric  +East  0 - 360","Approved","Feb 11, 2009","River in China, also known as Songhua Jiang.",
"Surinda Valles","Mars",80.07,-28.8,324.89,"Planetocentric  +East  0 - 360","Approved","1979","Name proposed by Soviets; found on Mars-5 Map.",
"Surius Vallis","Mars",30.76,-61.2,311.28,"Planetocentric  +East  0 - 360","Approved","1991","Lowell canal name.",
"Surt","Mars",9.85,16.85,329.36,"Planetocentric  +East  0 - 360","Approved","1976","Town in Libya.",
"Suzhi","Mars",24.63,-27.41,86.1,"Planetocentric  +East  0 - 360","Approved","1991","Town in China.",
"Swanage","Mars",18.68,26.45,326.33,"Planetocentric  +East  0 - 360","Approved","1997","Town in England.",
"Syria","Mars",0,-19.78,260,"Planetocentric  +East  0 - 360","Approved","1958","Province in Near East including Phoenicia; or one of the Cyclades (Homer).",
